Puzzle,Solution,Solution Count,
.6.......29..1....7.1...32..2.....5.6.....18.8.7.36...9....863......1.....52.....,563842917298713465741695328329184756654927183817536249972458631486371592135269874,1,
..6...3.....43.2..3.1..8..96.3...9.........6.9...72......7......2....18.....94..7,296517348857439216341268759683145972572983461914672835468721593729356184135894627,1,
..8.41....1..79................8.9.....167..42..4.5.7187....2.........9...69.4..8,598241637314679582627853419741382965985167324263495871879516243452738196136924758,1,
.....143..8.........7..6.2..52.6......4....8.16.........8.....7.4385.2.....3.4.6.,296571438485932176317486529852763914734195682169248753528619347643857291971324865,1,
9...3....57..69.1..4...157..2.........3.2......5.4.16.1......9......23.......7...,918735426572469813346281579621578934493126785785943162167354298859612347234897651,1,
.491..5........42.............9.3.6....5..7...7.....1..1576.9....4..1...6..2.4.31,249137586731685429586429173158973264463512798972846315315768942824391657697254831,1,
2...3..9..6.....2..18...4..5.........83.9.1..49258..3...6.425.......9..........89,245738691769154823318926475571263948683497152492581736936842517857319264124675389,1,
9.....2...682...4..1..9......91.3..8.....9...3..74.9..27.41....1..3.67....6...4..,943581267568237149712694835429163578657829314381745926275418693194356782836972451,1,
..9.6.....8..2...112........6.34.2....3.......9.7.64..27......4..6872..........9.,359461827687523941124987365768345219413298576592716438275139684946872153831654792,1,
.........5...13..4.382.....1...894.2......6....6...3....2.5.9.3.51.2........9.8..,214967538569813274738245169173689452825431697496572381682754913951328746347196825,1,
.7.2.94.8...1..9..5..............8...2.......89....6...6.9.81.448.6...2....72.5..,176239458248165973539847261357496812624581397891372645762958134485613729913724586,1,
......4.1.1.58....6.739...55.6..3..9.3.61....9........1..........3846....94.3....,385267491219584763647391825576423189438619257921758634162975348753846912894132576,1,
2...8..154.......686.1..92..9.....7.......6.....71658...58....7......2......7.198,239684715451297836867153924196548372578329641342716589915832467784961253623475198,1,
...68.....4..5......7..1..9..9.............64..1..3...9...3...1.....54.3.861...5.,193687245248359716567421839479516328835792164621843597954238671712965483386174952,1,
87....64193.6......2..17.......92.........1.3...7....6..3...21.28.1..37.7........,875239641931645782426817539168392457597486123342751896653978214289164375714523968,1,
763........26..1........93..2...95.181...5.6...91.6..8....7.....9.3..2..3.6......,763491852952683174148257936627839541814725369539146728281574693495368217376912485,1,
.9.....3.2.1.36.4...498.2...4.7.3.8......8.....3.4....1..42....4.6...........97..,795214836281536947364987251642793185917658423853142679179425368436871592528369714,1,
......1....378....8..34..2.265...8........47..4..1..5....238........6..1.26..4...,472569138613782594859341627265497813931825476748613952194238765387956241526174389,1,
96.23..4...487.52......4......6.2.83....482...........2.798......8......63....7..,965231847314879526782564931479652183156348279823197654247986315598713462631425798,1,
.............3..1.....86.7554......6.1..6..4.38..15...13..7..696....1...9.7...4..,873154692265739814491286375542897136719362548386415927134578269628941753957623481,1,
.6........8......41..2..53.5.89....2.....18..32..4..........963..........34..6.18,263754189985613724147289536518967342476321895329845671851472963692138457734596218,1,
...8....51.27.5.9..7...4.8.45....1...28......71...82...4....6.2.....1...6......7.,364819725182735496579624381453297168928146537716358249845973612297461853631582974,1,
98..7...5......3....7...4....1....2.5....1.7479.5..1....5..37..1........37.9..81.,983174265416852397257396481641739528538621974792548136865213749129487653374965812,1,
.......69.....7....6.4....57935.2..4.........5.4.6..7....7..91...2..3.....7.4...2,471258369235697148869431725793512684126874593584369271348725916612983457957146832,1,
.5.......6....84..2.3..1...3......6....4...1..8....7..4..1.6.7.8...4.52..37.25..1,758964132619238457243571986394712865576489213182653794425196378861347529937825641,1,
..37.....1........2..814.93..9.8.....12.97..474.16...8...6..7..9....3..1..6......,583729146194536872267814593639485217812397654745162938351648729978253461426971385,1,
..5...8796......5.9...1..6.59.8......1..7..347.6.9........3..9....2..5.3......6..,125463879637928451984715362593841726218576934746392185851634297469287513372159648,1,
....4..97.....9......1..4..3......762....6.5..7.95.1...2..3....6.1...34.4..6..9.1,182543697743269518569187423395814276214376859876952134928431765651798342437625981,1,
..7......5.6.98...19..5.............425..91.8..1.84.56...........2....9.71.6.28..,287436519546198327193257684678521943425369178931784256854913762362875491719642835,1,
...85......4..9..3.7.....2.38.1.......123......7..4.......1.....5....8.783.52...1,963852714214769583578341926385176249491235678627984135749618352152493867836527491,1,
..2..8.633.6.7..5.8....6..45..9....8.......2........3...3.......9...4.877...654..,472598163316472859859136274537921648964853721128647935243789516695214387781365492,1,
...5.82.7.........47...9..389...2...5.18................5...7.22.9.4.5.87....31..,913568247652374981478129653894612375561837429327495816145986732239741568786253194,1,
.5..9...4.........24.35.9...8....29...1......96.....38..8.....55...2.8..136......,653291784819764352247358961485613297371982546962547138728439615594126873136875429,1,
72...............41..8..2..21..38..7.6..7.1...7...5......6....5....1.36....4..81.,725346981896721534143859276214938657568274193379165428931682745482517369657493812,1,
...7...83..69.3.5..82.....6....1...8...258.....9....2..9.........5...1.2.....196.,951762483476983251382145796523419678764258319819376524197624835635897142248531967,1,
..18....589.....3.....12.........8..5...7......965..2191..3...22....9....571..3..,741863295892547136635912748126394857584271963379658421918435672263789514457126389,1,
.74....23..1....652.3.1........4.........3..9...6.97...425.....1....2..63..16....,574986123981237465263415987739841652426753819815629734642598371198372546357164298,1,
..4.5....185......3.........294.....4.1.9..2.....3.....1.9...488...7.3....25..71.,264358179185749263397612485529467831431895627678231954713926548856174392942583716,1,
...9..57..4...1...5..26..1........5.45...37...321...4.......9.......6......5473..,126938574849751236573264819687429153451683792932175648764312985315896427298547361,1,
....24.5.2...1.....5.9.8.1648........9......8....6.....21...54...8....9....5..3..,813624759269715834754938216482173965396452178175869423921386547538247691647591382,1,
..4.6.52..6.....9.751....36.......6...5..9.1...6.7......325.......937....17......,894163527362785194751492836279318465485629713136574289643251978528937641917846352,1,
.9....8.....8.7..4....3.1.....1.9..3...3.2....1........729.3..6.89.......46.8.9.2,694215837231897654857634129428159763965372418713468295172943586589726341346581972,1,
2..8..1.5...4...2...4..3..9..5.2.6..4...8....9...3..82.......6..5......8.8..5...1,273869145198475326564213879835927614427681953916534782342198567751346298689752431,1,
.1......36.72.9......6............7125.....3.......92..3.5...1......1.6.59......8,912475683687239154345618792863952471259147836174863925736584219428391567591726348,1,
....1.......39.......5.78323......1...6...2.3.8..6..59....8.76....1.....17...6.28,438612975527398146619547832345829617796451283281763459953284761862175394174936528,1,
.9.3.6.14.......7...3..4....4.69..5.2...17...7...2.....1...97.3.......6..5...14..,592376814481952376673184592148693257265417938739825641816549723924738165357261489,1,
.46.7...3..7.3.1.2.5.......8...4......51.....21.85.3..4...2..5..6.7.4..8..1......,146278593987435162352961847879342615635197284214856379498623751563714928721589436,1,
6.5...3....296..5.3.74.............3.....7.6....6..219.....1....1.5.4.72.......9.,695872341142963857387415926561249783829137564734658219256791438913584672478326195,1,
42..............67.582...3....7.1.8..6...83.5...4......42...8.3.......5.6.5...1..,426173598319584267758269431594731682167928345283456719942615873871342956635897124,1,
.4.....8.95.6.....3...25.........46......3.........51...9.6.1..5...8....81.49.6..,246719385958634721371825946135278469694153872782946513429567138567381294813492657,1,
.3....9.6.59.4.....4.....181..4.3.......15..747..89.535.6............7.5......8..,831527946659841372247936518185473629963215487472689153516798234328164795794352861,1,
.......3...4...9.8...86.1..9.........2....5.9.51...2...8.4.2..661.9.8.5..4.15...3,892741635164523978735869124976285341428317569351694287589432716613978452247156893,1,
84..53.127.3..26.4...4...53......4..2........3...85.2.....4...6......5..1...378..,849653712753192684612478953571326498298714365364985127935841276487269531126537849,1,
.38...7.59.5.............38.7..8..1.5.2..9.8..1.5...6..8.......1.....27...63.2...,638241795945837126721956438379684512562719384814523967287195643153468279496372851,1,
7..2.1..6.........1..96..8....4.9...2..1...458....72...728......6.7..4.991...4...,789241536623578914154963782531429678297186345846357291472895163368712459915634827,1,
4.....6....19...7.98.47.............5.4.2..6.8.6.....7......5......1...2172.8..9.,437251689261938475985476231713695824594827163826143957349762518658319742172584396,1,
....37..2..94.....5................36....3.79.7498.....9..5.2.......8.34.5.62..8.,148537692769412358532869741981275463625143879374986125897354216216798534453621987,1,
.9.....4.......1277.......3..9.86...8....3....3.1..2.9...8...7.1.4.2.89..2...7..4,591732648483659127762418953249586731817293465635174289956841372174325896328967514,1,
9..37......5........8.4.......4....51.72....4....9.18.83.91..7....5..4....4.87...,946375821715862349328149657289431765167258934453796182832914576671523498594687213,1,
8..47.3...3.......5..8.976....5........7.6...6.....82....65..7.24....6...5..92..3,861475392937261548524839761472518936398726154615943827183654279249387615756192483,1,
..5.64.3..8.5...6.29..1...43..........9..82.......18....4..6......9.2..6.5..3....,715864932483529761296713584348275619169348257527691843974186325831952476652437198,1,
.69.......1.....8.57.4...9..............9.651...2....71...6.2...8...7..94.682...5,869512473314679582572438196653781924728394651941256837137965248285147369496823715,1,
....5.3..5......7....4.7.96.4......1..9..2.471..3..9.....24..6..9...6.1.......2.9,974651328526983174318427596245798631639512847187364952851249763792836415463175289,1,
.5...98...9..............6...68.4.2....3......47.6.39...4..2..3......6...8.93.7.5,652149837798623154413587269936874521825391476147265398564712983379458612281936745,1,
........4.1.5.....76.....1.....24.81..9.8...5..871.2.648....6.2..2.4.....7.......,893167524214538967765492813657924381129683745348715296481379652532846179976251438,1,
4..8..3.5.5.....9.3.9..1..49.25....1......46.13...9.8.........889.....13..1...2..,416892375258347196379651824962584731785213469134769582523176948897425613641938257,1,
...18.......5......59..2.7.16.2.93..9.5.......7...6.5.........3..63..8...879..6..,732184569614597238859632471168259347925743186473816952591468723246371895387925614,1,
86..2....2..7.3.....1...8.5....5..64...21...7.....6.......3.2...2.864.314..1.....,864521973295783416371649825982357164643218597157496382716935248529864731438172659,1,
.9..3...6........4.....1.7............2..97454...52.91.1..2..6.65.1....9...57..3.,794235816361798254528641973935417682182369745476852391813924567657183429249576138,1,
69.31.....3......67........1....9...34..8.65....6.53.49..7..1........8...5.....7.,694312587531978246728546931165439728342187659879625314983754162417263895256891473,1,
1.4....753.98.7.......51...........4...6.85..4.7...9..........85....96..9..7..1..,124396875359827461786451329865973214291648537437215986612534798573189642948762153,1,
.......1.......7.9.693....5.34.8...7......5..5.8.4.9....6...19.8...94...4...7...3,745968312382415769169327485934581627617239548528746931276853194853194276491672853,1,
5.......22.61.4.....12...74..2.759.6.....8.....9......6......87..7..1.6..4...2..5,534897612276134859891256374182475936763928541459613728615349287927581463348762195,1,
...6..2.3..95....15.7..2...7.2...5.....7....8851......1.632..8..........3.5.....6,418679253269538741537412869792861534643795128851243697176324985984156372325987416,1,
68.7...5.2.94....1...8.9............5.7...1.......4....5...86...4.21..79.....6.12,684721953239465781715839426421687395567392148398154267152978634846213579973546812,1,
..4.12.79....74.8..9....3..1......5..2..3....4.5.............4895....2..8..5.7...,584312679362974185791856324139248756628735491475169832217693548953481267846527913,1,
....973.....6...9......1.843..8..1.7..19.2.4..4.....6....23....8.7..9.....9.4...2,186497325254683791973521684392864157561972843748315269415236978827159436639748512,1,
.4....37...1.6......67...1..2..8..........5.3...4.5...3..6..8...65...24..8...2..5,849521376731869452256743918523987164497216583618435729372654891165398247984172635,1,
..4...93.92.....8..7..........1.....8..2...9...3..7..2241.9.......71.4.9...86....,184625937926371584375489261592138746817246395463957812241593678638712459759864123,1,
...8423..3..........56.9....42.8.....5.....419.1..32.....3.......6.5...852.96....,617842359394517862285639174742185693853296741961473285479328516136754928528961437,1,
..9.......3.7.2..........1....4...7..5.12...471...3..9.436..9......34.5...2..9.6.,269381547135742896487956312326498175958127634714563289843675921691234758572819463,1,
.........5...2913.3.4.61..5......796....5.2..........14.52..6.....9...1.21..34...,129573864586429137374861925851342796937156248642798351495217683763985412218634579,1,
7...5..3..4.2.1.599.5..3..2......69.5..4....1.6......46..7....54.....2171.......3,721954836346281759985673142214537698597468321863129574639712485458396217172845963,1,
7..56..9.8.....4...6...4.3..89.4..1.....1.....3.........1....83.7..5.1...4...795.,714563892853291467962874531689742315425319678137685249591426783376958124248137956,1,
.78...42.........14.3.....9...4.5.7.12.....8...5..92.......1..228.9..........73..,578196423692348751413752869839425176124673985765819234347581692286934517951267348,1,
..2.3...7.5...1.....7.248..3....8.....631...2.....2.8.......4.1....763..1..8....5,482639157953781624617524839324958716896317542571462983738295461245176398169843275,1,
..9..7..84.....9.3.71....569.6.1.......56.......4...1..3.7..4..5..3.6......19....,329657148465821973871934256956213784714568392283479615132785469597346821648192537,1,
547...31.........4.....3.7.6..57.921.1..2.7.........3.19....4...63.....22..1.....,547682319326719584981453276634578921819326745752941638198235467463897152275164893,1,
.9...15..4..85......8.79.41..76..29.5.47.................14.........6.15.2...7..9,792461538416853972358279641137685294584792163269314857975148326843926715621537489,1,
....4.5...43.792....6..2.8.274...9...8....7.5.......6.862...479.........45....6..,128643597543879216796152384274568931689231745315794862862315479937426158451987623,1,
.....6.423.92..8...4.3..9...387..2.64...5...8.6...2..5.7.......6...3.........8...,781596342359274861246381957538749216412653798967812435873965124624137589195428673,1,
.7...4295..4.....33.65............76....9........7.4....7..8..2..275..3..956....4,871364295954827163326519847213485976748296351569173428637948512482751639195632784,1,
.78......6.4..279.3..8.94..........3....17...42........8.7..612....289.....6...4.,978465321654132798312879456761954283893217564425386179589743612146528937237691845,1,
.....7.5..782.5...4..81....1.6.837......2....75...1....87.4.56.524...3...6.......,219437856678295143435816927146583792893724615752961438387142569524679381961358274,1,
5.............82..6197.....3.59....8....6..2..96.71...7......5...2....8.9..6..7..,528496371437158296619723845375942168841365927296871534784219653162537489953684712,1,
.5.3.2....6......3......19.47....6..6..97..1..2..6.....3....26......64.7........1,951382746867149523342657198479231685685974312123865974534718269218596437796423851,1,
....5.1.3...2...7.4.....5....27463..........2......74612.3...5.5..17..3..7..2.9..,297458163685231479431967528812746395746593812953812746129384657568179234374625981,1,
3...79.6....1...2.7.1.4...9.64..23.72......4.....3....12...8.7.8.......6......91.,382579164496183725751246839564812397238967541917435682129658473843791256675324918,1,
.47.38......6...1.....94..7........42....6.89......1......8..32..9........12..89.,147538926593672418682194357916853274234716589758429163475981632829365741361247895,1,
.4...1.6...1.2.3.52.3.8...9............1..9.4.6.492.....98...........6.....539..8,945371862681924375273685419492753186537168924168492537329846751854217693716539248,1,
..24.9..............15....3...6......1...4..7.561..9...6..4.1....9.763...359.1.2.,372469815548713692691528473824697531913854267756132948267345189189276354435981726,1,
..........537...2.29...5...97....6.....9.7....381...5......63.1......9.6....83...,781624593653719428294835167972358614516947832438162759827596341345271986169483275,1,
..........2.....6..7...84....8.6...4.6....72..45...9......26.1..5...46..1..98...7,814692375529437861673158492798263154361549728245871936487326519952714683136985247,1,
..76..9..1.59..4.7..3...5..3...9.....7...1.......86...4....8..5........481..3.6..,247615983185923467693847521361492758978351246524786319436278195752169834819534672,1,
..531...9.....8.......2..363....2..4..6....5..1..4.96....5.3.8...2.8.3.1.......4.,765314829923658417184729536358962174496137258217845963641593782572486391839271645,1,
.5.6.341....48..65.3..9....9..8...5..4..5.......7......789....41...3..8.3.4......,857623419219487365436195872923846157741359628685712943578961234192534786364278591,1,
..981...5.68...42..4.....9..2..47.....46..2..58......7.......5..52.6.7......82...,239814675168795423745236198321947586974658231586123947693471852852369714417582369,1,
............7.1...7..5..3.6.2.....4...8..4...64...327....4...3..652........357.82,132946857856731429794582316923675148578124963641893275287469531365218794419357682,1,
2.46..1..1.7..3........2..9.....4..1....359..4..2...35...9..52..6.........2...613,234679158197853462685412379356794281728135946419286735843961527561327894972548613,1,
....2..5..39.8...2......974.2....5.665324..............8.4.3.97.7..5...3..48.....,147629358539784612862315974421978536653241789798536421285463197976152843314897265,1,
.8..4.6.9..9.8...43.....5..6......1..........798.3......745........97..35..3....6,185742639269583174374169582653824917421975368798631245937456821816297453542318796,1,
...4..85.............5.82.9.....9...47..8...6..865.19.76..1.........56....5..7.2.,917426853582193764634578219156739482479281536328654197763812945291345678845967321,1,
3.......56..7..1....1.35..649.67.........2.......4....93...6.14.7...4...1.4...23.,347169825659728143821435976492673581513892467786541392935286714278314659164957238,1,
....9.1.71......2..5......957.....3....1...7.2..5.6....2...46...4.6.9.....5...74.,634892157197465823852317469576948231489123576213576984321784695748659312965231748,1,
..8653....6.....1.....8....5...7..6........8.9.7.4....4..8917...3....4...7...4...,148653279765429813392187546513278964624915387987346125456891732839762451271534698,1,
....46.833.....6...28.......1.97...2..3.6...7..61.....8...3..94..1.2.3........72.,197546283354892671628317945415973862983264517276158439862735194741629358539481726,1,
...68279.......3..6.7...58.3.8.2....9...6.....56..3..8..2.4......5...9..7..539...,543682791189457326627391584378124659914865273256973418892746135435218967761539842,1,
7.....5..84...........9...2..76.....29...1.....6.871...6.1.5..49....67.....2..8..,712364589849512367635798412187623945293451678456987123368175294924836751571249836,1,
.....926.79.6.21.3......87.94.3.1...3...4.....71.......6..8..............1...673.,134879265798652143256134879942361587385247691671598324463785912827913456519426738,1,
......97.97.2.........1..638...67.1..9.3..7..1..9........532.......7.5...1......8,341856972976243851582719463853467219694321785127985634468532197239178546715694328,1,
..2....7.....2.9.3.....91.4.38...49..1...42.6..........834.7..2..6..8.....123...7,192643578854721963367859124638172495715984236429365781583497612276518349941236857,1,
..4..3.....2...5.87.92..4......47........8..7..1....9....7.12.53...8.9...2..9.8..,564813729132479568789256413953147682246938157871625394498761235317582946625394871,1,
95.4..6...2..13................3....23.65...14..8.2...8....9465.......2.5..3..9.8,951478632726913584348265197685731249239654871417892356873129465194586723562347918,1,
8.6....2.....3.....2..5..6......92..9..24..8....8.7.3.74..8...5.5.7...4.3.......8,896471523574632819123958467487369251931245786265817934742186395658793142319524678,1,
6....9..18...1..2..4.63.98...4.....7......6....2.4..9...........39...74......781.,623859471895714326741632985364981257918275634572346198487123569139568742256497813,1,
..9..3.......5.8..83..6.......5....6....9135...7..291.261...7..7.....5.359......2,479813625126954837835267491914538276682791354357642918261385749748129563593476182,1,
5..2.....69..51.....74..2.6..3...4..945....1...........6..1.5.....79...4....42..9,584267391692351847317489256123975468945628713876134925469813572258796134731542689,1,
6.......7...8.3......6...42.3............147...24..96191....3...6......8....19.2.,689142537425873619371695842134967285896521473752438961917286354263754198548319726,1,
7...4..5.23.1.574..1..8..62..47.....16....3.......34.........1......6....8.2....7,798642153236195748415387962324751689169428375857963421543879216972516834681234597,1,
.96.57..2.84...76....8...........9.8.....854........2.64..25.1.2.5.......7.4.9..6,396157482184293765527864139461532978932678541758941623649325817215786394873419256,1,
.9.4.3.......65.........4..75.6.183.3...7..5.8....9.1.5.......6.6..371..43.81....,295483761148765293673192485759641832316278954824359617581924376962537148437816529,1,
9.2.8..47.8...2.3.3....76..579.........3.....8.35..2..4..6....3..8.......9.2.5...,962183547785462139314957682579821364126349875843576291451698723238714956697235418,1,
.1.8.94........9.19..45.786.9.6..............8.....5....29..8.....1.2.4.5..786..9,617829453458367921923451786295614378346578192871293564162945837789132645534786219,1,
8..62.....5.1.4.......3..68...2...3.54...8...2........9.5.6.3.44..3...19....4...5,819627543356184972724539168198256437543718296267493851975861324482375619631942785,1,
..9.37824....4.......9.8....3....9...........9.7.24.58....8......2375.4.....62..7,169537824853246791274918635436851972528793416917624358745189263682375149391462587,1,
5...8..2...4.529....93..8..361.2.4..4...15..3....4..6..........2......86.93......,537984621684152937129376854361829475478615293952743168746238519215497386893561742,1,
.4...12...1..78......54.......1...5...3...8.2...75..932..4..78..........7.....4.5,547391268316278549829546317972183654153964872684752193291435786465827931738619425,1,
.....43...5...1.843......5......3..22...5871..3...2.46.......651.7...4....4.....1,618574329759231684342869157475613892296458713831792546983147265167925438524386971,1,
..4........6517....7.2.8....237....54......1..18..6.2.......8....5..4.7..4.3.5.6.,254693781386517492179248536923781645467952318518436927732169854695824173841375269,1,
...2.....2..9.731.8...35..6...8.3........96......2.7.91...76..2..8...1...76....5.,637218945254967318891435276769843521312759684485621739143576892528394167976182453,1,
4.8.35.......4.5.2........1..5........15.8..99...64...5..3.6....62.5......91.....,418235976397641582256879341875913624641528739923764158584396217162457893739182465,1,
.56........731.........4...24..73.6...32.....5...4...2.396521..62.....37...7.....,156827493497316258382594716248173569973265841561948372739652184625481937814739625,1,
6...7........2.5.....9..........8.7....1....815...69..56.8.....9......84.1......2,692375841381624597745981236436298175279153468158746923564832719923517684817469352,1,
....3.76..3...8.91..9..........6.3......5....5..1438.9.8.31..7......41...4.6....5,254931768637428591819576243198267354423859617576143829982315476365794182741682935,1,
.3.9..7.4...........5...3....45.31......1...8.1...95..5.6.8...........6....1.58.9,231956784849731652765428391984573126357612948612849537596287413178394265423165879,1,
8....5.3..9..7...6.7..9.84...........39..16..56.9..1..9.8...4....7......6.1..8..9,816425937495873216273196845184567392739281654562934178958712463327649581641358729,1,
....29...82.....4.9....5...248.1..5....5......1.847..2.5.3.....1........39...4.8.,461729835825631749973485261248913657739562418516847392657398124184256973392174586,1,
49...6.......7....6....4.5..8.1...497......6....63...1..5..87..87.9......61.5....,497516238158372496632894157386127549719485362524639871945268713873941625261753984,1,
...7.9...63........1.4.276.4.15.....97...........9...52.49...76.9...........2..3.,842769153637158249519432768421586397975341682368297415284913576193675824756824931,1,
.....2.....25.6..7.56.3.8...2.7....9...8..13..9...1.....1.6.......2.896....9...5.,389472516412586397756139824124753689675894132893621745941365278537248961268917453,1,
....3..........8398..95..2.........79.....2......2.3.17.85...6..9...1...51.7.69..,269438715457612839831957624125369487983174256674825391748593162396241578512786943,1,
.7.3.1..85..79.....4..853.6..........8........519..76..63...89.8.7...5...9......7,672341958538796412149285376924637185786154239351928764463572891817469523295813647,1,
7....498....75..1...1.........5...7..2.19.8...8.......17.2.839...2...5....39.....,756314982238759416941826753314582679627193845589647231175268394892431567463975128,1,
..89....42..........7..2.63......378....2...54.3...6...94.75....86......73..6..8.,358916724261347859947582163625194378879623415413758692194875236586231947732469581,1,
..6482.1....1.9.......6......4...52..3251......8...6.....623.8..9...........9.4.3,376482915285179346419365278164938527732516894958247631541623789893754162627891453,1,
.....87....8...1.2...74......34...5...583....1.....2.87.1.........6.3..56...14...,324158796578396142916742583893427651265831479147965238751289364482673915639514827,1,
7...8.495.54.7...8.6.2..7...9.6.8...3...92..............2....36..93.4.......67...,723186495154973268968245713297638154315492687846751329472519836689324571531867942,1,
7......2...1.58.4.34...75....26...7..7.3.2.8.56..74..3..3..........6..52.........,785436129621958347349217568932685471174392685568174293253749816417863952896521734,1,
.8.42...6.36.9...5.5.....1..23....84.4....5..6.......1...........83.49..96......8,189425376236791845457638219723159684841267593695843721312986457578314962964572138,1,
89.2......1...6..7..7....9....1.......4..7...2...89.....1..8..4...71.6.34..6..98.,893275416512946837647831592759162348184357269236489175361598724928714653475623981,1,
....374..4...1.9.2..2...1.........9...1.9.....48..6....86..9...7......262..3...1.,819237465437615982562984173375142698621893547948576231186729354793451826254368719,1,
..........28.5...669.....28.7.........3...859.5..8.27.51..9.........17.22.....6..,135862947728459136694713528872935461463127859951684273517296384386541792249378615,1,
.14....6......5...7..6...852.........519.4....9.15...8.....7....7.5.62....2..8.4.,514789362689235714723641985247863159851974623396152478135427896478596231962318547,1,
.23..8.4.........641.62..7.......4.5.3...1.....67..8....2....5.1.....728.8....6.1,623578149759413286418629573871962435234851967596734812962187354145396728387245691,1,
..4..........6.9.7......31..3......1..........1697.48.....9.57.....58...74..136..,194537826853162947627489315439826751578341269216975483381694572962758134745213698,1,
...5.749..........1..2...63.........6..3....55.4......9.3....264.69.25..2.5.6...1,362517498749836152158249763827695314691374285534128679973451826416982537285763941,1,
4......6..7..1.....697....5...89...............7..69...9..215.4..4.....28.157....,415289367378615249269743815643892751982157436157436928796321584534968172821574693,1,
.......6..4..6.1.....9...28..9..1...2.......1..164.7.94.2.5.....7.8.......5..9.4.,327418965948265173516937428769581234254793681831642759492356817173824596685179342,1,
..59....372.4...8.....2..4.4.....5.72..........8391.......89....9.7.43.1.........,645978213723415986981623745419862537236547198578391624367189452892754361154236879,1,
..4......7.53...62....2...76..2...5.2..95.4.8....3..........8.4..67....39.8......,324167589795348162861529347683274951217956438459831726572693814146785293938412675,1,
91......8....9.....8...........3.2..1.9.783...5.92.6..27...19..3...5.........9..5,912743568534896127687512493468135279129678354753924681275381946396457812841269735,1,
.9....3.7.54.739.8...62.45..3.85.7......6..3..7.9.468..45.9..............67......,196485327254173968783629451639852714428761539571934682845296173312547896967318245,1,
..3..6.8.94...3...6......7.4...3.9.2.7........2.5..4....7.6.......72.......9...28,713296584945873216682415379468137952579642831321589467297368145854721693136954728,1,
2..8.7.....4.....681........81..6..45.74...62....9..15.2.6......4.58.7....89.....,295867431374129586816345297981256374537418962462793815729634158643581729158972643,1,
2.......97..3.2.486.3..1...48.....31....4..........2...1...3.67.67....8....4...9.,258764319791352648643891725486527931532149876179638254914283567367915482825476193,1,
..2....6....5.1.9.8...96....54...81.......6..2.9...5...98.........26..7.1..7.....,932874165467521398815396742654932817371485629289617534798143256543268971126759483,1,
.6.42...58..9.....12.......3..21.....56......24....9.....34..2.....5......8.9.64.,963421875874965132125783469389214756756839214241576983697348521412657398538192647,1,
..2...5.3..82..6....6.53...84........3...247.5..98.3.6.....79.....4......6.8....2,172648593358279641496153827841736259639512478527984316215367984983421765764895132,1,
9.5...4...24.1.....3.......5...8.......5.279....94738.8...2.....71.9.....5....27.,985276413724319568136458927597183642348562791612947385863724159271695834459831276,1,
.....5.9.....49...7..3.....48..92..............17..8..5...2198.9.7..4.13.......45,146875392358249761729316458483192576275468139691753824534621987967584213812937645,1,
.5....48.........66..82..594....5.......8.6.5......82..86..7.9.........7..59.416.,153796482892543716647821359428365971739182645561479823386217594914658237275934168,1,
..1...2.9............5..1...6...3...14389.5..8..25....2.69....5....4..2.9..1.56.8,631784259459312786728569143562473891143896572897251364286937415315648927974125638,1,
.45..........85.4.....9..3.78........54.....92.9.7..1.92...43..........1..395..78,845731962392685147671492835786149523154263789239578614927814356568327491413956278,1,
.3...7......9..5..85....23......1..7.....542.4..8..9.192....8.......3......5.....,639257184214938576857614239582491367196375428473862951925746813748123695361589742,1,
8.65......9...4..75...9.8.2.....723...7..3.4..........4.....9....39...5...52....4,876512493192834567534796812649187235287653149351429786468375921723941658915268374,1,
....2.8.....9.7.......3....7....9.4...82..37.......29...5.8..3.4.2...7...93.6.52.,539624817286917453147835962721359648958246371364178295675482139412593786893761524,1,
.7..8..9......2......5..6....9...4..7..84......5..3.82...9..72.........3..62..9.5,573684291968312547124579638839125476712846359645793182351968724297451863486237915,1,
.........5.....98...3...1.2...25..6.....634.9...4..8.1.961.2..8..5..43.....5...9.,429718635571326984863945172948251763157863429632479851796132548285694317314587296,1,
3....5..8.6....9179.......6...3....1..9216........72.....7698......83.6..7.......,317695428568432917942871356725348691489216573631957284153769842294183765876524139,1,
.7....82.6.5....7...........4..82....17.4...6.2.6...38.....7.....456.3.7......5..,971456823635829174482713965346982751817345296529671438158237649294568317763194582,1,
..4.9....7..5......297163.....359....53.2.........4...6.....2..41..3.....9.2.1.4.,364892157781543629529716384148359762953627418276184935635478291412935876897261543,1,
......19......5..4.1....287.426.8.....6..9...15............2...6298..7....796....,264783195798125634315496287942638571876519342153247869481372956629854713537961428,1,
.....4..83..8.62.1.......364....2....1...7.8.586......6...7..5.....5...47.81.....,169324578375896241824715936437582169912467385586931427641279853293658714758143692,1,
6..1......45.....37..35..6.3.......7.1...72....6..4.3...94.5......91.7..52.......,632149578845726913791358462354281697918637254276594831189475326463912785527863149,1,
8.53..4........7.24.3.1..85..763..5....8....4.....7.1.61.5.4.....4.6....5........,875329461196458732423716985247631859361895274958247613619584327734162598582973146,1,
7.16.3....8.......6.4......1.7..8....45....87....9.1.5.9...74........6..8..36.9..,751623894289471536634985712127548369945136287368792145596817423413259678872364951,1,
.....87.56...51.2.3...7..6.7..4.......5........1...53.146.......7...28....2.....6,214368795687951423359274168728435619935716284461829537146583972573692841892147356,1,
